"3256"|"999003-92-5"|"999003925"|"999003925"|"NULL"|"ONONIS SPINOSA ROOT EXTRACT"|"0"|"1"|"2012-02-10 11:43:28"|"Admin"|"NULL"|"NULL"|"1"
"3257"|"26371-07-3"|"26371073"|"26371073"|"NULL"|"PIPERIDINEPROPIONIC ACID"|"0"|"1"|"2012-02-10 11:49:27"|"Admin"|"NULL"|"NULL"|"1"
"3258"|"999003-92-6"|"999003926"|"999003926"|"NULL"|"DIMETHYLACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAURATE CROSSPOLYMER"|"0"|"1"|"2012-02-10 12:03:37"|"Admin"|"NULL"|"NULL"|"1"
"3259"|"999003-92-7"|"999003927"|"999003927"|"NULL"|"JUGLANS MANDSHURICA (WALNUT) SHELL POWDER"|"0"|"1"|"2012-02-22 10:42:36"|"Admin"|"NULL"|"NULL"|"1"
"3260"|"119-47-1"|"119471"|"119471"|"NULL"|"METHYLENE DI-T-BUTYLCRESOL"|"0"|"1"|"2012-02-22 10:58:10"|"Admin"|"NULL"|"NULL"|"1"
"3261"|"999003-92-8"|"999003928"|"999003928"|"NULL"|"ZINC CARBOXYDECYL TRISILOXANE"|"0"|"1"|"2012-02-22 16:09:39"|"Admin"|"NULL"|"NULL"|"1"
"3262"|"556-50-3"|"556503"|"556503"|"NULL"|"GLYCYLGLYCINE"|"0"|"1"|"2012-02-23 16:51:18"|"Admin"|"NULL"|"NULL"|"1"
"3263"|"999003-92-9"|"999003929"|"999003929"|"NULL"|"LEUCOJUM AESTIVUM BULB EXTRACT"|"0"|"1"|"2012-03-02 13:35:58"|"Admin"|"NULL"|"NULL"|"1"
"3264"|"999003-93-0"|"999003930"|"999003930"|"NULL"|"MYROXYLON BALSAMUM PEREIRAE (BALSAM PERU) OIL"|"0"|"1"|"2012-03-02 15:29:40"|"Admin"|"NULL"|"NULL"|"1"
"3265"|"999003-93-1"|"999003931"|"999003931"|"NULL"|"MYROCARPUS FASTIGIATUS OIL"|"0"|"1"|"2012-03-02 15:32:40"|"Admin"|"NULL"|"NULL"|"1"
"3266"|"999003-93-2"|"999003932"|"999003932"|"NULL"|"CEDRUS DEODARA WOOD OIL"|"0"|"1"|"2012-03-02 15:56:40"|"Admin"|"NULL"|"NULL"|"1"
"3267"|"999003-93-3"|"999003933"|"999003933"|"NULL"|"MENTHA AQUATICA CITRATA OIL"|"0"|"1"|"2012-03-02 16:58:04"|"Admin"|"NULL"|"NULL"|"1"
"3268"|"999003-93-4"|"999003934"|"999003934"|"NULL"|"ALOE VERA (ALOE) LEAF POLYSACCHARIDES"|"0"|"1"|"2012-03-05 12:07:56"|"Admin"|"NULL"|"NULL"|"1"
"3269"|"14476-12-1"|"14476121"|"14476121"|"NULL"|"RHODOCHROSITE"|"0"|"1"|"2012-03-05 15:43:57"|"Admin"|"NULL"|"NULL"|"1"
"3270"|"999003-93-5"|"999003935"|"999003935"|"NULL"|"POLYBUTYLENE GLYCOL/PPG-9/1 COPOLYMER"|"0"|"1"|"2012-03-05 16:28:29"|"Admin"|"NULL"|"NULL"|"1"
"3271"|"999003-93-6"|"999003936"|"999003936"|"NULL"|"CITRUS BERGAMIA (BERGAMOT ORANGE) FRUIT OIL"|"0"|"1"|"2012-03-06 10:21:16"|"Admin"|"NULL"|"NULL"|"1"
"3272"|"999003-93-7"|"999003937"|"999003937"|"NULL"|"HIBISCUS SABDARIFFA (RED SORREL) FLOWER"|"0"|"1"|"2012-03-06 16:14:48"|"Admin"|"NULL"|"NULL"|"1"
"3273"|"999003-93-8"|"999003938"|"999003938"|"NULL"|"PELARGONIUM CAPITATUM OIL"|"0"|"1"|"2012-03-06 16:19:03"|"Admin"|"NULL"|"NULL"|"1"
"3274"|"999003-93-9"|"999003939"|"999003939"|"NULL"|"ROSA DAMASCENA (DAMASK ROSE) FLOWER"|"0"|"1"|"2012-03-06 16:21:12"|"Admin"|"NULL"|"NULL"|"1"
"3275"|"999003-94-0"|"999003940"|"999003940"|"NULL"|"TAMBOURISSA TRICHOPHYLLA LEAF EXTRACT"|"0"|"1"|"2012-03-08 11:25:36"|"Admin"|"NULL"|"NULL"|"1"
"3276"|"999003-94-1"|"999003941"|"999003941"|"NULL"|"HYDROXYPROPYLTRIMONIUM HYDROLYZED KERATIN"|"0"|"1"|"2012-03-12 10:36:56"|"Admin"|"NULL"|"NULL"|"1"
"3277"|"80146-85-6"|"80146856"|"80146856"|"NULL"|"TRANSGLUTAMINASE"|"0"|"1"|"2012-03-13 12:23:32"|"Admin"|"NULL"|"NULL"|"1"
"3278"|"999003-94-2"|"999003942"|"999003942"|"NULL"|"CHINESE CINNAMON   (CINNAMOMUM AROMATICUM) BARK EXTRACT"|"1"|"1"|"2012-03-13 17:51:17"|"Admin"|"NULL"|"NULL"|"1"
"3279"|"102029-88-9"|"102029889"|"102029889"|"NULL"|"DISODIUM ACETYL GLUCOSAMINE PHOSPHATE"|"0"|"1"|"2012-03-14 12:15:59"|"Admin"|"NULL"|"NULL"|"1"
"3280"|"999003-94-3"|"999003943"|"999003943"|"NULL"|"ORIGANUM MAJORANA FLOWER OIL"|"0"|"1"|"2012-03-15 14:10:14"|"Admin"|"NULL"|"NULL"|"1"
"3281"|"999003-94-4"|"999003944"|"999003944"|"NULL"|"CHAMAEMELUM NOBILE (ENGLISH/ROMAN CHAMOMILE)"|"0"|"1"|"2012-03-15 16:39:33"|"Admin"|"NULL"|"NULL"|"1"
"3282"|"999003-94-5"|"999003945"|"999003945"|"NULL"|"CALCIUM TITANIUM BOROSILICATE"|"0"|"1"|"2012-03-21 16:04:32"|"Admin"|"NULL"|"NULL"|"1"
"3283"|"999003-94-6"|"999003946"|"999003946"|"NULL"|"PERSEA AMERICANA (AVOCADO)"|"0"|"1"|"2012-03-29 11:48:04"|"Admin"|"NULL"|"NULL"|"1"
"3284"|"999003-94-7"|"999003947"|"999003947"|"NULL"|"ANACYCLUS PYRETHRUM ROOT EXTRACT"|"0"|"1"|"2012-04-04 11:33:19"|"Admin"|"NULL"|"NULL"|"1"
"3285"|"999003-94-8"|"999003948"|"999003948"|"NULL"|"CUCUMIS SATIVUS (CUCUMBER) FRUIT WATER"|"0"|"1"|"2012-04-04 13:59:54"|"Admin"|"NULL"|"NULL"|"1"
"3286"|"999003-94-9"|"999003949"|"999003949"|"NULL"|"VITIS VINIFERA (GRAPE) SEED POWDER"|"0"|"1"|"2012-04-04 14:11:52"|"Admin"|"NULL"|"NULL"|"1"
"3287"|"999003-95-0"|"999003950"|"999003950"|"NULL"|"CALENDULA OFFICINALIS (CALENDULA) LEAF EXTRACT"|"0"|"1"|"2012-04-05 11:05:59"|"Admin"|"NULL"|"NULL"|"1"
"3288"|"515861-20-8"|"515861208"|"515861208"|"NULL"|"SODIUM MANGOAMPHOACETATE"|"0"|"1"|"2012-04-06 10:46:53"|"Admin"|"NULL"|"NULL"|"1"
"3289"|"999003-95-1"|"999003951"|"999003951"|"NULL"|"HYDROXYPROPYLTRIMONIUM HYDROLYZED SILK"|"0"|"1"|"2012-04-06 11:19:59"|"Admin"|"NULL"|"NULL"|"1"
"3290"|"999003-95-2"|"999003952"|"999003952"|"NULL"|"VACCINIUM VITIS-IDAEA FRUIT WATER"|"0"|"1"|"2012-04-06 11:38:28"|"Admin"|"NULL"|"NULL"|"1"
"3291"|"142-19-8"|"142198"|"142198"|"NULL"|"ALLYL HEPTANOATE"|"0"|"1"|"2012-04-06 14:16:58"|"Admin"|"NULL"|"NULL"|"1"
"3292"|"123-68-2"|"123682"|"123682"|"NULL"|"ALLYL CAPROATE"|"0"|"1"|"2012-04-06 14:18:53"|"Admin"|"NULL"|"NULL"|"1"
"3293"|"999003-95-3"|"999003953"|"999003953"|"NULL"|"HYDROLYZED SWEET ALMOND SEEDCAKE"|"0"|"1"|"2012-04-06 14:25:34"|"Admin"|"NULL"|"NULL"|"1"
"3294"|"999003-95-4"|"999003954"|"999003954"|"NULL"|"MALVA SYLVESTRIS (MALLOW) FLOWER/LEAF/STEM EXTRACT"|"0"|"1"|"2012-04-06 16:57:19"|"Admin"|"NULL"|"NULL"|"1"
"3295"|"999003-95-5"|"999003955"|"999003955"|"NULL"|"TILIA PLATYPHYLLOS FLOWER WATER"|"0"|"1"|"2012-04-06 17:02:19"|"Admin"|"NULL"|"NULL"|"1"
"3296"|"999003-95-6"|"999003956"|"999003956"|"NULL"|"BALANITES AEGYPTIACUS FRUIT EXTRACT"|"0"|"1"|"2012-04-06 17:08:20"|"Admin"|"NULL"|"NULL"|"1"
"3297"|"999003-95-7"|"999003957"|"999003957"|"NULL"|"ORTHOSIPHON ARISTATUS EXTRACT"|"0"|"1"|"2012-04-09 14:05:35"|"Admin"|"NULL"|"NULL"|"1"
"3298"|"999003-95-8"|"999003958"|"999003958"|"NULL"|"CUCUMIS MELO (MELON) SEED EXTRACT"|"0"|"1"|"2012-04-09 16:41:30"|"Admin"|"NULL"|"NULL"|"1"
"3299"|"999003-95-9"|"999003959"|"999003959"|"NULL"|"ROSA CANINA (DOG ROSE) SEED OIL"|"0"|"1"|"2012-04-09 17:10:23"|"Admin"|"NULL"|"NULL"|"1"
"3300"|"999003-96-0"|"999003960"|"999003960"|"NULL"|"HIBISCUS ROSA-SINENSIS (HIBISCUS) EXTRACT"|"0"|"1"|"2012-04-10 16:28:16"|"Admin"|"NULL"|"NULL"|"1"
"3301"|"999003-96-1"|"999003961"|"999003961"|"NULL"|"ALOE VERA (ALOE) LEAF JUICE"|"0"|"1"|"2012-04-24 15:05:17"|"Admin"|"NULL"|"NULL"|"1"
"3302"|"999003-96-2"|"999003962"|"999003962"|"NULL"|"ALOE VERA (ALOE) LEAF EXTRACT"|"0"|"1"|"2012-04-24 15:05:42"|"Admin"|"NULL"|"NULL"|"1"
"3303"|"999003-96-3"|"999003963"|"999003963"|"NULL"|"MACROCYSTIS PYRIFERA (KELP) PROTEIN"|"0"|"1"|"2012-04-24 17:31:05"|"Admin"|"NULL"|"NULL"|"1"
"3304"|"1415-93-6"|"1415936"|"1415936"|"NULL"|"HUMIC ACIDS"|"0"|"1"|"2012-04-26 14:10:06"|"Admin"|"NULL"|"NULL"|"1"
"3305"|"39537-23-0"|"39537230"|"39537230"|"NULL"|"ALANYL GLUTAMINE"|"0"|"1"|"2012-04-30 13:57:08"|"Admin"|"NULL"|"NULL"|"1"
"3306"|"999003-96-4"|"999003964"|"999003964"|"NULL"|"ALLIUM CEPA (ONION) BULB EXTRACT"|"0"|"1"|"2012-05-15 16:21:38"|"Admin"|"NULL"|"NULL"|"1"
"3307"|"999003-96-5"|"999003965"|"999003965"|"NULL"|"BIS-CETEARYL AMODIMETHICONE"|"0"|"1"|"2012-05-16 16:17:12"|"Admin"|"NULL"|"NULL"|"1"
"3308"|"93165-14-1"|"93165141"|"93165141"|"NULL"|"CRAMBE MARITIMA EXTRACT"|"0"|"1"|"2012-05-18 11:17:45"|"Admin"|"NULL"|"NULL"|"1"
"3309"|"65405-77-8"|"65405778"|"65405778"|"NULL"|"CIS-3-HEXENYL SALICYLATE"|"0"|"1"|"2012-05-18 11:32:46"|"Admin"|"NULL"|"NULL"|"1"
"3310"|"999003-96-7"|"999003967"|"999003967"|"NULL"|"BOSWELLIA SERRATA RESIN EXTRACT"|"0"|"1"|"2012-05-18 11:36:33"|"Admin"|"NULL"|"NULL"|"1"
"3311"|"106-21-8"|"106218"|"106218"|"NULL"|"DIHYDROCITRONELLOL"|"0"|"1"|"2012-05-18 11:37:58"|"Admin"|"NULL"|"NULL"|"1"
"3312"|"999003-96-8"|"999003968"|"999003968"|"NULL"|"TRIPEPTIDE-39"|"0"|"1"|"2012-05-18 13:16:13"|"Admin"|"NULL"|"NULL"|"1"
"3313"|"999003-96-9"|"999003969"|"999003969"|"NULL"|"TRIPEPTIDE-29"|"0"|"1"|"2012-05-18 13:18:44"|"Admin"|"NULL"|"NULL"|"1"
"3314"|"999003-97-0"|"999003970"|"999003970"|"NULL"|"DIOSPYROS KAKI CALYX EXTRACT"|"0"|"1"|"2012-05-18 13:36:28"|"Admin"|"NULL"|"NULL"|"1"
"3315"|"999003-97-1"|"999003971"|"999003971"|"NULL"|"SASA KURILENSIS WATER"|"0"|"1"|"2012-05-21 11:31:44"|"Admin"|"NULL"|"NULL"|"1"
"3316"|"999003-97-2"|"999003972"|"999003972"|"NULL"|"OLIGOPEPTIDE-10"|"0"|"1"|"2012-05-21 13:29:14"|"Admin"|"NULL"|"NULL"|"1"
"3317"|"999003-97-3"|"999003973"|"999003973"|"NULL"|"CYCLOPIA GENISTOIDES (HONEYBUSH) LEAF EXTRACT"|"0"|"1"|"2012-05-21 16:32:09"|"Admin"|"NULL"|"NULL"|"1"
"3318"|"999003-97-4"|"999003974"|"999003974"|"NULL"|"REYNOUTRIA JAPONICA (JAPANESE KNOTWEED) EXTRACT"|"0"|"1"|"2012-05-21 16:48:10"|"Admin"|"NULL"|"NULL"|"1"
"3319"|"999003-97-5"|"999003975"|"999003975"|"NULL"|"PEG-40 SORBITAN PERISOSTEARATE"|"0"|"1"|"2012-05-22 14:43:55"|"Admin"|"NULL"|"NULL"|"1"
"3320"|"11129-60-5"|"11129605"|"11129605"|"NULL"|"MANGANESE OXIDE"|"0"|"1"|"2012-05-25 14:54:15"|"Admin"|"NULL"|"NULL"|"1"
"3321"|"869737-84-8"|"869737848"|"869737848"|"NULL"|"SODIUM METHYL ISETHIONATE"|"0"|"1"|"2012-05-30 11:57:09"|"Admin"|"NULL"|"NULL"|"1"
"3322"|"999003-97-6"|"999003976"|"999003976"|"NULL"|"PODOCARPUS ELATUS (BROWN-PINE) FRUIT EXTRACT"|"0"|"1"|"2012-05-30 12:05:54"|"Admin"|"NULL"|"NULL"|"1"
"3323"|"999003-97-7"|"999003977"|"999003977"|"NULL"|"PLEIOGYNIUM TIMORIENSE FRUIT EXTRACT"|"0"|"1"|"2012-05-30 12:11:11"|"Admin"|"NULL"|"NULL"|"1"
"3324"|"26780-50-7"|"26780507"|"26780507"|"NULL"|"LACTIC ACID/GLYCOLIC ACID COPOLYMER"|"0"|"1"|"2012-05-30 15:13:48"|"Admin"|"NULL"|"NULL"|"1"
"3325"|"999003-97-8"|"999003978"|"999003978"|"NULL"|"HYDROLYZED SESAME PROTEIN PG-PROPYL METHYLSILANEDIOL"|"0"|"1"|"2012-05-31 10:20:42"|"Admin"|"NULL"|"NULL"|"1"
"3326"|"999003-97-9"|"999003979"|"999003979"|"NULL"|"VP/POLYCARBAMYL POLYGLYCOL ESTER"|"0"|"1"|"2012-05-31 11:32:18"|"Admin"|"NULL"|"NULL"|"1"
"3327"|"999003-98-0"|"999003980"|"999003980"|"NULL"|"MYRISTOYL TETRAPEPTIDE-13"|"0"|"1"|"2012-05-31 16:25:44"|"Admin"|"NULL"|"NULL"|"1"
"3328"|"999003-98-1"|"999003981"|"999003981"|"NULL"|"PPG-6-DECYLTETRADECETH-30"|"0"|"1"|"2012-06-01 10:21:40"|"Admin"|"NULL"|"NULL"|"1"
"3329"|"999003-98-2"|"999003982"|"999003982"|"NULL"|"MYRCIARIA DUBIA (CAMU-CAMU) FRUIT JUICE"|"0"|"1"|"2012-06-06 10:25:19"|"Admin"|"NULL"|"NULL"|"1"
"3330"|"999003-98-3"|"999003983"|"999003983"|"NULL"|"SAMBUCUS NIGRA (ELDERBERRY) FRUIT JUICE"|"0"|"1"|"2012-06-06 10:40:36"|"Admin"|"NULL"|"NULL"|"1"
"3331"|"999003-98-4"|"999003984"|"999003984"|"NULL"|"HIPPOPHAE RHAMNOIDES (SEA BUCKTHORN) FRUIT JUICE"|"0"|"1"|"2012-06-06 10:54:58"|"Admin"|"NULL"|"NULL"|"1"
"3332"|"999003-98-5"|"999003985"|"999003985"|"NULL"|"COFFEA ARABICA (COFFEE) LEAF/SEED EXTRACT"|"0"|"1"|"2012-06-06 16:59:31"|"Admin"|"NULL"|"NULL"|"1"
"3333"|"999003-98-6"|"999003986"|"999003986"|"NULL"|"PALMITOYL TRIPEPTIDE-1"|"0"|"1"|"2012-06-08 10:45:39"|"Admin"|"NULL"|"NULL"|"1"
"3334"|"999003-98-7"|"999003987"|"999003987"|"NULL"|"BIS-HYDROXY/METHOXY AMODIMETHICONE"|"0"|"1"|"2012-06-11 12:13:32"|"Admin"|"NULL"|"NULL"|"1"
"3335"|"10442-83-8"|"10442838"|"10442838"|"NULL"|"HC YELLOW NO. 13"|"0"|"1"|"2012-06-13 12:47:54"|"Admin"|"NULL"|"NULL"|"1"
"3336"|"74578-10-2"|"74578102"|"74578102"|"NULL"|"HC BLUE NO. 15"|"0"|"1"|"2012-06-13 12:53:04"|"Admin"|"NULL"|"NULL"|"1"
"3337"|"999003-98-8"|"999003988"|"999003988"|"NULL"|"EUTERPE OLERACEA (ACAI) PALM HEART EXTRACT"|"0"|"1"|"2012-06-25 11:27:13"|"Admin"|"NULL"|"NULL"|"1"
"3338"|"999003-98-9"|"999003989"|"999003989"|"NULL"|"POLYCAPRYLYLSILSESQUIOXANE"|"0"|"1"|"2012-06-25 13:34:48"|"Admin"|"NULL"|"NULL"|"1"
"3339"|"999003-99-0"|"999003990"|"999003990"|"NULL"|"POLYURETHANE-35"|"0"|"1"|"2012-06-25 15:40:27"|"Admin"|"NULL"|"NULL"|"1"
"3340"|"999003-99-1"|"999003991"|"999003991"|"NULL"|"ACETYL TETRAPEPTIDE-3"|"0"|"1"|"2012-06-25 15:53:30"|"Admin"|"NULL"|"NULL"|"1"
"3341"|"10339-55-6"|"10339556"|"10339556"|"NULL"|"ETHYL LINALOOL"|"0"|"1"|"2012-06-26 09:59:17"|"Admin"|"NULL"|"NULL"|"1"
"3342"|"55066-48-3"|"55066483"|"55066483"|"NULL"|"PHENYLISOHEXANOL"|"0"|"1"|"2012-06-26 10:02:17"|"Admin"|"NULL"|"NULL"|"1"
"3343"|"947753-66-4"|"947753664"|"947753664"|"NULL"|"ETHYLHEXYL METHOXYCRYLENE"|"0"|"1"|"2012-06-26 10:05:26"|"Admin"|"NULL"|"NULL"|"1"
"3344"|"999003-99-2"|"999003992"|"999003992"|"NULL"|"KUNZEA ERICOIDES (WHITE TEATREE) LEAF EXTRACT"|"0"|"1"|"2012-06-29 12:32:28"|"Admin"|"NULL"|"NULL"|"1"
"3345"|"999003-99-3"|"999003993"|"999003993"|"NULL"|"NYMPHAEA GIGANTEA (WHITE POND-LILY) FLOWER EXTRACT"|"0"|"1"|"2012-06-29 14:17:36"|"Admin"|"NULL"|"NULL"|"1"
"3346"|"999003-99-4"|"999003994"|"999003994"|"NULL"|"CITRUS AURANTIFOLIA (LIME) PEEL POWDER"|"0"|"1"|"2012-06-29 14:47:53"|"Admin"|"NULL"|"NULL"|"1"
"3347"|"999003-99-5"|"999003995"|"999003995"|"NULL"|"PYRUS COMMUNIS (PEAR) SEED EXTRACT"|"0"|"1"|"2012-07-02 14:44:02"|"Admin"|"NULL"|"NULL"|"1"
"3348"|"999003-99-6"|"999003996"|"999003996"|"NULL"|"TRIDECETH-50"|"0"|"1"|"2012-07-02 16:15:34"|"Admin"|"NULL"|"NULL"|"1"
"3349"|"999003-99-7"|"999003997"|"999003997"|"NULL"|"TRIDECETH-8"|"0"|"1"|"2012-07-02 16:17:12"|"Admin"|"NULL"|"NULL"|"1"
"3350"|"999003-99-8"|"999003998"|"999003998"|"NULL"|"BACILLUS/SOYBEAN/FOLIC ACID FERMENT EXTRACT"|"0"|"1"|"2012-07-02 16:21:30"|"Admin"|"NULL"|"NULL"|"1"
"3351"|"706-14-9"|"706149"|"706149"|"NULL"|"GAMMA-DECALACTONE"|"0"|"1"|"2012-07-06 14:43:21"|"Admin"|"NULL"|"NULL"|"1"
"3352"|"999003-99-9"|"999003999"|"999003999"|"NULL"|"MORUS AUSTRALIS (WILD KOREAN MULBERRY) WOOD EXTRACT"|"0"|"1"|"2012-07-25 16:45:54"|"Admin"|"NULL"|"NULL"|"1"
"3353"|"999004-00-0"|"999004000"|"999004000"|"NULL"|"CITRUS SINENSIS (SWEET ORANGE) FRUIT WATER"|"0"|"1"|"2012-07-31 11:45:58"|"Admin"|"NULL"|"NULL"|"1"
"3354"|"999004-00-1"|"999004001"|"999004001"|"NULL"|"CITRUS SINENSIS (SWEET ORANGE) PLANT OIL"|"0"|"1"|"2012-08-03 10:22:02"|"Admin"|"NULL"|"NULL"|"1"
"3355"|"999004-00-2"|"999004002"|"999004002"|"NULL"|"EMERALD"|"0"|"1"|"2012-08-03 16:36:18"|"Admin"|"NULL"|"NULL"|"1"
"3356"|"355-42-0"|"355420"|"355420"|"NULL"|"PERFLUOROHEXANE"|"0"|"1"|"2012-08-09 12:09:54"|"Admin"|"NULL"|"NULL"|"1"
"3357"|"999004-00-3"|"999004003"|"999004003"|"NULL"|"DIMER DILINOLEYL DIMER DILINOLEATE/IPDI COPOLYMER"|"0"|"1"|"2012-08-14 13:40:58"|"Admin"|"NULL"|"NULL"|"1"
"3358"|"58670-89-6"|"58670896"|"58670896"|"NULL"|"DECYLTETRADECANOL"|"0"|"1"|"2012-08-16 10:54:41"|"Admin"|"NULL"|"NULL"|"1"
"3359"|"190282-37-2"|"190282372"|"190282372"|"NULL"|"DIETHYLENE GLYCOL DIISONONANOATE"|"0"|"1"|"2012-08-17 10:26:54"|"Admin"|"NULL"|"NULL"|"1"
"3360"|"999004-00-4"|"999004004"|"999004004"|"NULL"|"ISODON RUBESCENS (CHINESE SAGE BUSH) EXTRACT"|"0"|"1"|"2012-08-17 11:55:27"|"Admin"|"NULL"|"NULL"|"1"
"3361"|"999004-00-5"|"999004005"|"999004005"|"NULL"|"DECAPEPTIDE-2"|"0"|"1"|"2012-08-20 13:29:19"|"Admin"|"NULL"|"NULL"|"1"
"3362"|"173762-83-9"|"173762839"|"173762839"|"NULL"|"ALUMINUM ZIRCONIUM PENTACHLOROHYDRATE"|"0"|"1"|"2012-08-22 13:41:09"|"Admin"|"NULL"|"NULL"|"1"
"3363"|"999004-00-6"|"999004006"|"999004006"|"NULL"|"VACCINIUM MACROCARPON (CRANBERRY) FRUIT JUICE"|"0"|"1"|"2012-08-22 16:24:43"|"Admin"|"NULL"|"NULL"|"1"
"3364"|"136207-49-3"|"136207493"|"136207493"|"NULL"|"BEHENETH-5"|"0"|"1"|"2012-08-24 11:20:50"|"Admin"|"NULL"|"NULL"|"1"
"3365"|"999004-00-7"|"999004007"|"999004007"|"NULL"|"DIGLYCERYL SEBACATE/ISOPALMITATE"|"0"|"1"|"2012-08-27 10:27:46"|"Admin"|"NULL"|"NULL"|"1"
"3366"|"999004-00-8"|"999004008"|"999004008"|"NULL"|"POLYGLYCERYL-6 OCTASTEARATE"|"0"|"1"|"2012-08-27 10:43:39"|"Admin"|"NULL"|"NULL"|"1"
"3367"|"999004-00-9"|"999004009"|"999004009"|"NULL"|"HEXYLDECYL MYRISTOYL METHYLAMINOPROPIONATE"|"0"|"1"|"2012-08-27 16:25:04"|"Admin"|"NULL"|"NULL"|"1"
"3368"|"999004-01-0"|"999004010"|"999004010"|"NULL"|"VISCUM ALBUM (MISTLETOE) LEAF EXTRACT"|"0"|"1"|"2012-08-27 16:42:23"|"Admin"|"NULL"|"NULL"|"1"
"3369"|"999004-01-1"|"999004011"|"999004011"|"NULL"|"ADANSONIA DIGITATA (DEAD-RAT-TREE) LEAF EXTRACT"|"0"|"1"|"2012-08-27 16:47:47"|"Admin"|"NULL"|"NULL"|"1"
"3370"|"17517-01-0"|"17517010"|"17517010"|"NULL"|"STEAROXYPROPYL DIMETHYLAMINE"|"0"|"1"|"2012-08-28 11:42:35"|"Admin"|"NULL"|"NULL"|"1"
"3371"|"999004-01-3"|"999004013"|"999004013"|"NULL"|"C14-28 ALKYL ACID"|"0"|"1"|"2012-08-28 14:18:32"|"Admin"|"NULL"|"NULL"|"1"
"3372"|"999004-01-2"|"999004012"|"999004012"|"NULL"|"C14-28 ISOALKYL ACID"|"0"|"1"|"2012-08-28 14:19:08"|"Admin"|"NULL"|"NULL"|"1"
"3373"|"999004-01-4"|"999004014"|"999004014"|"NULL"|"MYRISTYL MALATE PHOSPHONIC ACID"|"0"|"1"|"2012-08-28 14:41:50"|"Admin"|"NULL"|"NULL"|"1"
"3374"|"999004-01-5"|"999004015"|"999004015"|"NULL"|"FICUS CARICA (FIG) BUD EXTRACT"|"0"|"1"|"2012-08-29 10:46:34"|"Admin"|"NULL"|"NULL"|"1"
"3375"|"999004-01-6"|"999004016"|"999004016"|"NULL"|"CITRUS LIMON (LEMON) FLOWER/LEAF/STEM EXTRACT"|"0"|"1"|"2012-08-30 17:11:14"|"Admin"|"NULL"|"NULL"|"1"
"3376"|"999004-01-7"|"999004017"|"999004017"|"NULL"|"HYDROLYZED CORAL"|"0"|"1"|"2012-08-31 14:43:00"|"Admin"|"NULL"|"NULL"|"1"
"3377"|"999004-01-8"|"999004018"|"999004018"|"NULL"|"CUCUMIS MELO CANTALUPO (CANTALOUPE) FRUIT EXTRACT"|"0"|"1"|"2012-09-04 13:43:25"|"Admin"|"NULL"|"NULL"|"1"
"3378"|"999004-01-9"|"999004019"|"999004019"|"NULL"|"SANTALUM ALBUM (SANDALWOOD) WOOD EXTRACT"|"0"|"1"|"2012-09-04 13:48:16"|"Admin"|"NULL"|"NULL"|"1"
"3379"|"999004-02-0"|"999004020"|"999004020"|"NULL"|"GERANYLGERANYLISOPROPANOL"|"0"|"1"|"2012-09-04 14:22:33"|"Admin"|"NULL"|"NULL"|"1"
"3380"|"999004-02-1"|"999004021"|"999004021"|"NULL"|"ILEX AQUIFOLIUM (HOLLY) LEAF EXTRACT"|"0"|"1"|"2012-09-04 14:25:54"|"Admin"|"NULL"|"NULL"|"1"
"3381"|"999004-02-2"|"999004022"|"999004022"|"NULL"|"HYDROLYZED MANIHOT ESCULENTA (CASSAVA) TUBER EXTRACT"|"0"|"1"|"2012-09-04 14:29:17"|"Admin"|"NULL"|"NULL"|"1"
"3382"|"220435-39-2"|"220435392"|"220435392"|"NULL"|"SODIUM URSOLATE"|"0"|"1"|"2012-09-04 14:32:48"|"Admin"|"NULL"|"NULL"|"1"
"3383"|"126309-42-0"|"126309420"|"126309420"|"NULL"|"SODIUM OLEANOLATE"|"0"|"1"|"2012-09-04 15:11:16"|"Admin"|"NULL"|"NULL"|"1"
"3384"|"999004-02-3"|"999004023"|"999004023"|"NULL"|"GLYCERYLAMIDOETHYL METHACRYLATE/STEARYL METHACRYLATE COPOLYMER"|"0"|"1"|"2012-09-04 15:14:41"|"Admin"|"NULL"|"NULL"|"1"
"3385"|"999004-02-4"|"999004024"|"999004024"|"NULL"|"CITRUS SINENSIS (SWEET ORANGE) PEEL EXTRACT"|"0"|"1"|"2012-09-05 15:19:18"|"Admin"|"NULL"|"NULL"|"1"
"3386"|"999004-02-5"|"999004025"|"999004025"|"NULL"|"COCAMIDE METHYL MEA"|"0"|"1"|"2012-09-07 14:01:27"|"Admin"|"NULL"|"NULL"|"1"
"3387"|"999004-02-6"|"999004026"|"999004026"|"NULL"|"ROSIN/FORMALDEHYDE/PENTAERYTHRITOL/GLYCEROL/PHENOL POLYMER"|"0"|"1"|"2012-09-10 13:45:23"|"Admin"|"NULL"|"NULL"|"1"
"3388"|"16039-53-5"|"16039535"|"16039535"|"NULL"|"ZINC LACTATE"|"0"|"1"|"2012-09-20 14:09:45"|"Admin"|"NULL"|"NULL"|"1"
"3389"|"999004-02-7"|"999004027"|"999004027"|"NULL"|"CINNAMON (CINNAMOMUM VERUM) BARK EXTRACT"|"1"|"1"|"2012-09-24 16:46:28"|"Admin"|"NULL"|"NULL"|"1"
